SSID,Signal,Latitude,Longitude
rasp,47,40.634376667,-8.659341667
rasp,47,40.634381667,-8.659433333
rasp,47,40.634383333,-8.659373333
rasp,47,40.634386667,-8.659421667
rasp,47,40.63439,-8.659308333
rasp,37,40.634423333,-8.659328333
rasp,37,40.63444,-8.659338333
rasp,37,40.634473333,-8.65935
rasp,37,40.634483333,-8.659341667
rasp,37,40.634506667,-8.65926
rasp,40,40.63452,-8.659248333
rasp,40,40.634528333,-8.659225
