SSID,Signal,Latitude,Longitude
hw_lab,27,40.634501667,-8.659145
hw_lab,39,40.634511667,-8.659331667
hw_lab,39,40.634521667,-8.659305
hw_lab,27,40.63453,-8.65918
hw_lab,27,40.634533333,-8.659251667
hw_lab,27,40.634541667,-8.659206667
