SSID,Signal,Latitude,Longitude
ZTE_5G,9,40.632103333,-8.659326667
ZTE_5G,9,40.63213,-8.659353333
ZTE_5G,9,40.632153333,-8.659385
ZTE_5G,9,40.632176667,-8.659423333
ZTE_5G,9,40.63219,-8.659473333
ZTE_5G,9,40.632198333,-8.659521667
ZTE_5G,9,40.63222,-8.659548333
ZTE_5G,9,40.632245,-8.659588333
ZTE_5G,9,40.632275,-8.659623333
ZTE_5G,9,40.63242,-8.659671667
